post_id,creator_id,creator_follower_count,creator_follower_count_copy,creator_avg_past_likes,is_reel,video_duration_sec,posting_hour,posting_day,hashtag_count,num_mentions,caption_category,caption,caption_length,engagement_rate,likes_count,comments_count,shares_count,saves_count,views_count,went_viral,random_noise_1,random_noise_2_device
20165,191,4646,4573.487666660445,130,0,0.0,15,Mon,4,0,Personal,Weekend trip with the family was so refreshing. Coffee and good vibes this morning.,83,0.13979,430,99,56,68,3973,0,43.30630455574638,Android
20370,201,26056,26043.564033730232,1083,1,18.7,20,Mon,13,1,Question,Do you prefer reels or regular posts. What is your favorite street food spot in Mumbai.,87,0.07412,1314,248,130,173,97499,0,57.361247013495436,iOS
20109,169,3160,3219.5253315363575,124,0,0.0,18,Fri,11,1,Question,What should I vlog next tell me in comments.,44,0.18347,418,73,37,57,4472,0,47.673205263431896,iOS
20295,10,34991,34953.40951879141,1905,1,32.3,13,Sat,5,1,Promotional,New collab dropping this week stay tuned. Excited to partner with this amazing brand.,85,0.003,75,11,9,12,105234,0,78.18822908926008,iOS
21304,28,87358,87372.9093500628,2015,0,0.0,1,Fri,11,2,Promotional,Limited time offer just for my followers.,41,0.003,188,28,16,22,140723,0,46.4015622476048,iOS
21011,74,94740,94768.71010731603,1983,0,0.0,14,Sun,11,1,Personal,Grateful for this beautiful sunset today. Late night walk through the city lights.,82,0.003,212,32,29,28,83076,0,61.10924098211211,iOS
20778,85,12073,12129.572693057842,450,0,0.0,6,Wed,6,1,Motivational,Every small step counts towards success. Believe in yourself and keep pushing forward.,86,0.06219,562,63,75,76,17566,0,37.06199762045057,iOS
21196,213,21581,21583.81745528929,1226,0,0.0,3,Mon,12,1,Personal,Grateful for this beautiful sunset today. Spent the evening at marine drive with friends.,89,0.0352,546,82,53,52,22818,0,34.360556945268776,iOS
20565,119,1283,1278.7980832042147,56,1,45.2,21,Sun,7,2,Personal,Just another day in Mumbai chasing dreams.,42,0.2298,212,36,23,29,5467,1,22.518291797065626,iOS
20572,44,112688,112663.01950115437,3348,0,0.0,20,Fri,7,1,Motivational,Stay consistent and the results will follow.,44,0.003,223,34,23,29,136118,0,47.17324569815654,iOS
21307,47,1621,1575.599978218471,32,1,28.9,1,Sat,11,1,Personal,Just another day in Mumbai chasing dreams.,42,0.1859,205,37,21,20,7090,1,77.41401158487803,iOS
21179,75,7599,7616.150024534494,324,1,25.9,16,Wed,4,2,Promotional,Swipe up to grab yours before it sells out. Limited time offer just for my followers.,85,0.11778,616,65,70,81,32787,0,45.367716986486485,Android
20949,185,28230,28169.9034481448,741,1,17.1,19,Tue,6,2,Personal,Grateful for this beautiful sunset today.,41,0.05773,1135,162,170,164,82598,0,26.141387011433455,iOS
20977,144,3441,3413.493901353651,204,0,0.0,17,Tue,13,3,Promotional,New collab dropping this week stay tuned. Swipe up to grab yours before it sells out.,85,0.17073,341,60,50,46,4743,0,54.21292694077379,iOS
20285,180,8304,8336.712568844356,471,0,0.0,20,Fri,5,0,Personal,Weekend trip with the family was so refreshing. Grateful for this beautiful sunset today.,89,0.12619,844,114,71,119,8653,0,39.06264269025499,iOS
20211,43,103589,103608.59840125126,3925,1,12.8,15,Fri,11,0,Question,Which cafe should I visit next in Bandra. Any recommendations for weekend plans in the city.,92,0.003,237,31,13,31,299030,0,34.14038261541723,iOS
20128,144,3441,3439.784405365322,204,1,23.2,9,Sun,7,3,Promotional,Swipe up to grab yours before it sells out. Sponsored but I genuinely love this product.,88,0.1431,355,68,45,38,16641,1,46.47225308365765,iOS
20549,213,21581,21544.40071771829,1226,1,42.4,5,Sat,4,0,Motivational,Stay consistent and the results will follow. Discipline beats motivation every single time.,91,0.05406,899,125,78,104,72266,0,55.85712346370681,iOS
21346,130,15889,15873.968537925843,556,1,37.8,19,Tue,8,4,Question,What is your favorite street food spot in Mumbai. Any recommendations for weekend plans in the city.,100,0.12238,1752,179,187,190,76143,0,40.00699638584237,Android
20864,58,27313,27310.537789878155,1052,1,5.0,18,Sun,8,1,Motivational,Every small step counts towards success.,40,0.08991,2089,296,141,191,73248,0,45.381654501487276,Android
20825,24,13310,13366.687107337408,761,0,0.0,10,Thu,12,3,Motivational,Hard work always pays off eventually trust the process.,55,0.07398,695,114,83,81,11745,0,59.50651496590243,iOS
20732,140,91307,91251.91703481144,1535,0,0.0,22,Wed,6,2,Personal,Coffee and good vibes this morning.,35,0.003,213,34,21,28,163250,0,52.71677285927192,iOS
20547,181,2026,2017.4362431695752,104,1,14.9,5,Wed,11,3,Motivational,Never give up on your dreams keep going. Hard work always pays off eventually trust the process.,96,0.19445,299,55,21,25,6402,0,60.1774643797973,iOS
21250,21,11761,11771.156072004833,696,0,0.0,23,Sat,10,0,Motivational,Hard work always pays off eventually trust the process. Never give up on your dreams keep going.,96,0.09367,826,139,68,94,10150,0,74.79037177420305,Android
20171,85,12073,11999.56021311419,450,1,35.1,18,Thu,11,0,Question,Which outfit do you all like more comment below.,48,0.09713,828,133,64,72,35803,0,49.130224434238876,Android
20061,75,7599,7674.079753744073,324,0,0.0,11,Fri,9,2,Motivational,Stay consistent and the results will follow.,44,0.11237,671,112,76,117,4766,0,50.97667207221609,Android
20485,214,15696,15624.012964067824,529,0,0.0,5,Wed,9,2,Meme,Me pretending to work while scrolling reels. Monday mood be like absolutely not today.,86,0.04479,564,82,65,81,20840,0,58.32985304671609,Android
20944,219,2355,2306.8872089786123,106,1,27.2,22,Mon,9,1,Motivational,Discipline beats motivation every single time. Never give up on your dreams keep going.,87,0.22448,318,53,28,45,5742,1,33.3563930903063,Android
21039,92,1902,1891.2565612630792,61,1,30.7,21,Thu,9,1,Promotional,New collab dropping this week stay tuned. Swipe up to grab yours before it sells out.,85,0.20676,280,48,35,37,7688,0,66.36766927196629,Android
20395,182,75444,75394.49257260285,1189,1,25.5,4,Mon,10,1,Promotional,Link in bio to shop the collection now. Use my code MUMBAI10 for a discount.,76,0.003,160,31,17,23,280121,0,47.66319167241016,Android
20873,218,5745,5770.420971034781,241,0,0.0,18,Mon,12,0,Meme,That feeling when chai fixes everything.,40,0.14178,533,71,61,69,9256,0,90.10740109357933,Android
20309,78,800,750.3298917532428,35,1,32.1,22,Fri,6,4,Meme,That feeling when chai fixes everything. Monday mood be like absolutely not today.,82,0.26338,158,22,12,23,3025,1,58.684120364822796,iOS
20681,25,1858,1785.7298108488792,34,1,29.7,19,Wed,8,2,Personal,Coffee and good vibes this morning.,35,0.25483,383,55,30,49,8307,1,60.8566705058803,Android
20706,163,5898,5856.040206281034,136,1,17.7,1,Sat,13,1,Meme,When the auto driver actually uses the meter.,45,0.1438,588,107,68,48,28882,0,52.53481289195649,Android
21098,195,7455,7465.1505494491075,300,0,0.0,11,Tue,10,2,Personal,Late night walk through the city lights.,40,0.14138,774,110,79,79,6197,1,62.98234800051398,Android
20906,93,28695,28702.504193194392,1518,0,0.0,17,Tue,16,3,Personal,Spent the evening at marine drive with friends.,47,0.04915,1091,138,144,152,22914,0,56.42096264333803,iOS
21302,76,7991,8015.577024444577,243,1,23.6,19,Fri,7,2,Question,Do you prefer reels or regular posts. Which outfit do you all like more comment below.,86,0.136,867,149,118,46,20084,1,31.92306775089108,iOS
20325,109,20931,20937.579314173014,843,0,0.0,2,Sun,11,1,Promotional,Limited time offer just for my followers. Use my code MUMBAI10 for a discount.,78,0.04301,707,94,71,91,21322,0,31.598905092985316,Web
21040,109,20931,20904.25850357383,843,1,25.3,16,Mon,12,2,Personal,Just another day in Mumbai chasing dreams.,42,0.08237,1306,195,87,120,70103,0,50.583755917074406,iOS
20688,26,26941,26989.097698059853,1231,1,13.9,14,Wed,6,2,Personal,Missing home cooked food so much today. Weekend trip with the family was so refreshing.,87,0.04126,740,163,111,64,99918,0,63.43079875267854,Android
20319,69,8963,8878.392777298188,424,0,0.0,8,Sat,10,1,Personal,Spent the evening at marine drive with friends. Coffee and good vibes this morning.,83,0.09287,631,65,74,67,7216,0,50.31204634457641,iOS
20575,4,37874,37845.432150430664,685,1,19.5,15,Sat,9,1,Motivational,Believe in yourself and keep pushing forward. Your only limit is the one you set yourself.,90,0.01411,403,49,24,68,126230,0,49.657706298059885,iOS
20327,27,26371,26397.54771267171,524,1,10.0,2,Mon,5,1,Personal,Just another day in Mumbai chasing dreams.,42,0.02712,500,66,70,74,84045,0,40.8884501163434,iOS
20761,38,22263,22319.695855422535,644,0,0.0,13,Tue,8,3,Meme,Me pretending to work while scrolling reels. Me checking Instagram one more time before sleeping.,97,0.03506,579,65,52,44,31292,0,23.853679284373147,iOS
20242,116,6930,6947.079607269155,262,1,13.5,4,Fri,8,1,Motivational,Never give up on your dreams keep going.,40,0.09584,379,96,48,61,23808,0,82.89001434584273,iOS
20774,24,13310,13283.223011316351,761,0,0.0,0,Fri,11,1,Personal,Grateful for this beautiful sunset today. Just another day in Mumbai chasing dreams.,84,0.06515,574,103,78,61,8614,0,48.93767319368036,iOS
20643,81,41251,41254.30745890981,1346,1,16.4,6,Sun,7,0,Meme,POV you are stuck in Mumbai traffic again.,42,0.01141,382,59,45,23,141152,0,73.10935780375803,iOS
20284,27,26371,26335.43387735361,524,1,19.2,4,Sat,11,2,Personal,Late night walk through the city lights.,40,0.0445,859,68,102,98,83717,0,53.21229939167733,iOS
20241,86,800,820.3944304045085,21,1,11.3,4,Sun,6,2,Question,Do you prefer reels or regular posts. What is your favorite street food spot in Mumbai.,87,0.23885,154,18,16,21,3223,1,68.45524875108933,iOS
21393,15,7243,7231.744820486566,373,1,24.5,13,Sun,14,2,Promotional,Limited time offer just for my followers.,41,0.0958,432,80,44,51,28716,0,41.88808971732767,Web
20044,36,83563,83495.53585347948,4185,1,21.8,19,Fri,12,1,Question,What is your favorite street food spot in Mumbai. Do you prefer reels or regular posts.,87,0.003,183,18,21,24,192832,0,41.26797987301632,Android
20852,155,2145,2118.843285093359,74,1,15.2,0,Fri,7,1,Personal,Coffee and good vibes this morning.,35,0.20237,307,39,36,52,8829,1,61.422490606071165,iOS
20326,69,8963,8902.276789006442,424,0,0.0,1,Sun,8,3,Motivational,Stay consistent and the results will follow. Believe in yourself and keep pushing forward.,90,0.10119,749,98,67,92,9474,0,37.27928510066189,iOS
20656,178,2469,2436.3870464090087,56,1,9.8,16,Mon,8,0,Question,What is your favorite street food spot in Mumbai. Which outfit do you all like more comment below.,98,0.21191,320,42,36,63,7176,1,73.83762760692247,iOS
20588,156,800,782.2177166309608,22,1,21.5,12,Fri,8,2,Personal,Missing home cooked food so much today.,39,0.2514,137,22,18,22,2807,1,74.76413263728588,Android
20152,199,1551,1550.009093544547,59,0,0.0,13,Tue,14,2,Personal,Missing home cooked food so much today. Grateful for this beautiful sunset today.,81,0.19877,228,23,33,28,1946,1,58.97604917029224,Android
20229,157,53471,53418.63828763591,1270,1,5.9,1,Wed,9,1,Motivational,Discipline beats motivation every single time. Your only limit is the one you set yourself.,91,0.003,115,15,12,14,139817,0,50.01206915545836,iOS
20368,123,8464,8446.794280261678,282,1,34.8,6,Sat,10,1,Personal,Spent the evening at marine drive with friends. Coffee and good vibes this morning.,83,0.07721,447,79,55,52,32134,0,78.73841282590413,Android
20863,129,171056,171125.04572821263,7514,0,0.0,19,Tue,7,1,Question,What should I vlog next tell me in comments.,44,0.003,366,51,44,47,114905,0,78.81669490395383,Android
20408,125,42968,42941.32529779215,1290,0,0.0,23,Mon,9,2,Personal,Coffee and good vibes this morning.,35,0.003,95,14,15,12,38830,0,70.07351326304237,iOS
21369,208,4083,4113.099561692173,209,0,0.0,9,Sat,7,2,Meme,POV you are stuck in Mumbai traffic again. When Mumbai local trains are on time for once.,89,0.15115,515,59,55,37,4358,1,70.75580860650442,iOS
21360,7,146466,146434.37085794788,3832,0,0.0,4,Sat,15,1,Personal,Weekend trip with the family was so refreshing. Missing home cooked food so much today.,87,0.003,285,59,21,50,153885,0,72.03642562247447,Web
21228,212,169962,169920.68593696505,3044,0,0.0,17,Sun,9,0,Question,Any recommendations for weekend plans in the city. What should I vlog next tell me in comments.,95,0.003,373,67,36,45,250301,0,24.601468514240786,Android
20153,188,8657,8675.339643568988,397,0,0.0,6,Thu,14,5,Promotional,Sponsored but I genuinely love this product.,44,0.0943,666,101,66,98,8090,0,55.44345150645987,iOS
20195,24,13310,13324.773657808351,761,0,0.0,16,Sat,3,2,Promotional,Limited time offer just for my followers.,41,0.07699,895,137,74,108,8694,0,42.14836152458685,Android
20940,188,8657,8649.3091803136,397,1,18.7,16,Sat,12,0,Motivational,Hard work always pays off eventually trust the process.,55,0.11373,671,114,100,92,39674,0,65.25822948609273,iOS
20475,59,20857,20923.154881393526,365,1,14.4,15,Tue,9,2,Meme,When the auto driver actually uses the meter.,45,0.04928,730,89,127,109,88042,0,41.89841004251416,Android
20733,61,4295,4319.229501665601,128,1,28.5,12,Wed,20,1,Personal,Grateful for this beautiful sunset today. Just another day in Mumbai chasing dreams.,84,0.15623,463,72,54,57,12983,1,21.264685393424397,Android
21296,160,1067,1061.0812161504343,18,1,22.2,23,Sat,12,3,Personal,Coffee and good vibes this morning.,35,0.23872,177,29,15,20,3704,1,49.657464953447516,iOS
20644,45,4692,4651.446884773497,256,0,0.0,9,Tue,8,0,Promotional,Swipe up to grab yours before it sells out. Excited to partner with this amazing brand.,87,0.11404,367,66,41,61,5421,0,50.44499839759883,Web
20069,84,86390,86412.68324838406,4369,1,8.2,15,Thu,9,0,Promotional,Link in bio to shop the collection now.,39,0.003,183,23,22,25,201837,0,52.539465064800346,Android
20397,110,7186,7208.28144771018,136,1,28.7,21,Sat,8,2,Personal,Spent the evening at marine drive with friends.,47,0.13117,709,97,86,107,25731,0,25.372626683607614,iOS
20766,42,413619,413639.0665604385,24012,0,0.0,10,Thu,9,1,Personal,Coffee and good vibes this morning.,35,0.003,933,199,90,117,544718,0,49.69423778008024,iOS
20698,27,26371,26350.134373847835,524,1,21.3,16,Thu,7,1,Motivational,Stay consistent and the results will follow. Your only limit is the one you set yourself.,89,0.05629,1022,149,101,81,70994,0,38.06640647366505,Android
21122,69,8963,9048.587159091503,424,0,0.0,23,Tue,12,0,Promotional,Swipe up to grab yours before it sells out. Sponsored but I genuinely love this product.,88,0.11456,672,117,69,81,6538,0,65.53150970234402,Android
20870,214,15696,15706.065952329816,529,0,0.0,2,Mon,8,0,Personal,Missing home cooked food so much today. Spent the evening at marine drive with friends.,87,0.05918,604,71,69,80,20240,0,90.73261587334514,Android
20010,74,94740,94685.56242568154,1983,0,0.0,12,Wed,7,2,Motivational,Every small step counts towards success. Your only limit is the one you set yourself.,85,0.003,179,29,11,27,178686,0,50.79277873060595,iOS
21364,15,7243,7286.113810064369,373,1,14.6,16,Fri,14,1,Meme,Monday mood be like absolutely not today.,41,0.11579,675,83,79,73,19961,0,48.167920148897856,Android
21202,77,800,812.4098974959473,37,1,17.1,21,Sun,10,0,Meme,Me pretending to work while scrolling reels.,44,0.28166,162,28,19,24,2461,1,57.23193729916993,Android
20508,92,1902,1922.5057956170378,61,0,0.0,10,Wed,13,0,Meme,Monday mood be like absolutely not today. POV you are stuck in Mumbai traffic again.,84,0.18009,238,34,27,24,1701,1,67.97777638566791,iOS
20907,8,58990,59101.382690363,1837,0,0.0,20,Sun,8,1,Promotional,Sponsored but I genuinely love this product. New collab dropping this week stay tuned.,86,0.003,138,13,16,14,85940,0,49.94875497587304,iOS
20200,200,43013,43070.53874970296,2202,0,0.0,0,Mon,13,0,Meme,POV you are stuck in Mumbai traffic again. When the auto driver actually uses the meter.,88,0.003,89,11,10,13,47885,0,40.642056120251866,Web
21310,213,21581,21550.546964473706,1226,0,0.0,3,Fri,5,1,Motivational,Every small step counts towards success.,40,0.02407,358,52,38,55,24479,0,71.71590037903225,iOS
20783,78,800,838.838867008865,35,0,0.0,16,Mon,14,2,Personal,Late night walk through the city lights.,40,0.24644,159,18,22,18,969,1,80.30991848240068,iOS
20205,173,5360,5352.853612101946,144,0,0.0,18,Tue,13,4,Motivational,Stay consistent and the results will follow.,44,0.1152,486,64,50,60,4860,0,53.04907869701543,iOS
21144,217,1252,1268.6127613293881,38,1,34.2,5,Fri,7,1,Personal,Weekend trip with the family was so refreshing. Spent the evening at marine drive with friends.,95,0.2164,190,29,16,23,5624,1,50.65165156857926,iOS
21017,36,83563,83547.20928306277,4185,1,19.2,3,Sun,14,1,Promotional,New collab dropping this week stay tuned. Sponsored but I genuinely love this product.,86,0.003,202,23,16,16,285004,0,57.120287721946596,Android
21376,113,8335,8326.441918640166,475,0,0.0,19,Sat,8,3,Personal,Spent the evening at marine drive with friends.,47,0.11794,726,147,96,86,10235,0,59.51929910581504,iOS
21235,183,6770,6812.673385858416,273,0,0.0,3,Sat,15,1,Promotional,Excited to partner with this amazing brand.,43,0.10754,513,97,65,63,12542,0,53.16689230921819,Android
20519,208,4083,4134.444083696663,209,0,0.0,22,Sat,8,3,Promotional,Limited time offer just for my followers. New collab dropping this week stay tuned.,83,0.13933,418,62,44,44,3944,0,54.528900919962126,Android
21281,53,27702,27665.411505016815,857,0,0.0,23,Mon,4,1,Personal,Late night walk through the city lights. Spent the evening at marine drive with friends.,88,0.03082,575,90,86,75,29264,0,44.78124640682867,iOS
21312,105,217460,217466.2861668388,7937,1,5.0,2,Sat,15,1,Promotional,Limited time offer just for my followers.,41,0.003,474,64,49,54,463099,0,60.946907914960114,Web
20047,58,27313,27344.7758025276,1052,0,0.0,15,Sun,10,1,Promotional,Sponsored but I genuinely love this product. Link in bio to shop the collection now.,84,0.01933,419,63,46,51,25909,0,74.4489075231783,iOS
